Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-ac28027a,2024-05-29,2024-05-30,CUST-1632,Sandra Winters,Consumer,Chicago,Illinois,East,PROD-71167,Furniture,Tables,Tables - Finally,795.6,9,0.1,46.89
ORD-1ec74ae9,2024-02-10,2024-02-15,CUST-3553,Julie Burch,Corporate,Houston,New York,West,PROD-35008,Furniture,Furnishings,Furnishings - Before,768.65,3,0.1,38.78
ORD-394f116d,2023-08-24,2023-08-31,CUST-8783,Janice Wilson,Consumer,New York,Ohio,West,PROD-60757,Office Supplies,Labels,Labels - World,281.32,2,0.0,41.87
ORD-5aff2736,2024-10-19,2024-10-26,CUST-5586,Christopher Anderson,Consumer,San Diego,Texas,South,PROD-79692,Office Supplies,Storage,Storage - Name,839.84,8,0.0,56.05
ORD-5928bd8f,2024-09-22,2024-09-28,CUST-1393,Jacqueline Smith,Corporate,Phoenix,California,East,PROD-31558,Furniture,Tables,Tables - Strategy,342.53,4,0.3,20.4
ORD-ddc60916,2024-01-21,2024-01-27,CUST-2645,Dr. Gabrielle Weiss,Corporate,Los Angeles,Texas,West,PROD-72476,Technology,Phones,Phones - Smile,404.01,3,0.3,67.0
ORD-3a746b81,2024-01-14,2024-01-20,CUST-9729,Amber Hudson,Consumer,Los Angeles,Illinois,East,PROD-62250,Office Supplies,Paper,Paper - Hear,874.05,3,0.0,137.02
ORD-f7a4d63c,2024-01-05,2024-01-08,CUST-8180,Daniel Park,Consumer,Phoenix,Michigan,East,PROD-58765,Technology,Accessories,Accessories - Social,726.88,10,0.3,25.74
ORD-e71859a8,2024-04-13,2024-04-17,CUST-9323,Philip Kim,Corporate,Houston,Florida,West,PROD-34583,Office Supplies,Art,Art - Apply,629.46,10,0.3,54.19
ORD-29f72e7b,2023-12-05,2023-12-09,CUST-1170,Dean Williams,Corporate,Philadelphia,Florida,West,PROD-93837,Furniture,Bookcases,Bookcases - Current,248.75,9,0.1,28.77
ORD-af1c92eb,2024-06-18,2024-06-20,CUST-4044,Vincent Wilson,Consumer,Houston,Texas,East,PROD-12823,Technology,Accessories,Accessories - Nature,748.06,3,0.1,160.94
ORD-0736b5ea,2025-04-16,2025-04-18,CUST-2403,Randall Clayton,Consumer,San Antonio,New York,South,PROD-54047,Furniture,Tables,Tables - Situation,461.67,8,0.2,99.84
ORD-55a6ba29,2025-01-08,2025-01-09,CUST-5447,Nicole Castro,Home Office,Los Angeles,California,South,PROD-66599,Technology,Copiers,Copiers - Job,254.44,4,0.2,20.53
ORD-189e62cf,2024-09-22,2024-09-26,CUST-1298,Linda Warren,Consumer,Los Angeles,Pennsylvania,Central,PROD-28433,Technology,Phones,Phones - Avoid,620.59,2,0.3,34.5
ORD-f3f9e63e,2024-10-01,2024-10-03,CUST-4647,Tina Lopez,Corporate,San Antonio,Pennsylvania,East,PROD-30057,Furniture,Furnishings,Furnishings - Here,304.49,9,0.2,48.82
ORD-bea85960,2024-04-01,2024-04-07,CUST-8483,Katherine Wheeler,Corporate,Los Angeles,Ohio,Central,PROD-66146,Furniture,Chairs,Chairs - Federal,483.71,5,0.3,86.87
ORD-db968c7d,2024-12-25,2024-12-27,CUST-5523,Richard Mathews,Corporate,Houston,California,West,PROD-72275,Technology,Copiers,Copiers - Address,506.18,5,0.0,25.38
ORD-7709e512,2024-06-11,2024-06-16,CUST-8368,Ashley Diaz,Consumer,Chicago,Michigan,East,PROD-52165,Technology,Accessories,Accessories - Rule,47.61,10,0.1,7.17
ORD-003f366d,2024-11-17,2024-11-20,CUST-2479,David Harris,Corporate,Phoenix,New York,South,PROD-92178,Office Supplies,Storage,Storage - Color,118.6,3,0.1,8.4
ORD-0ffe6b8b,2024-10-21,2024-10-27,CUST-7993,Daniel Jones,Consumer,New York,Florida,Central,PROD-21192,Furniture,Furnishings,Furnishings - Five,827.6,1,0.0,188.99
ORD-d927c7aa,2024-03-29,2024-03-30,CUST-8938,Nicole Dean,Consumer,Chicago,Pennsylvania,Central,PROD-11701,Technology,Phones,Phones - Option,339.43,10,0.1,84.74
ORD-63ca5d8d,2024-03-20,2024-03-21,CUST-7293,Lori Payne,Home Office,Phoenix,Florida,South,PROD-32657,Technology,Machines,Machines - Relate,110.45,5,0.0,7.24
ORD-2e85c6fd,2024-02-22,2024-02-26,CUST-8161,Edgar Torres,Corporate,Philadelphia,Florida,West,PROD-68263,Furniture,Bookcases,Bookcases - Group,775.48,6,0.1,122.65
ORD-7cea7552,2025-02-14,2025-02-19,CUST-4439,Michael Stein,Corporate,San Antonio,Florida,West,PROD-54649,Office Supplies,Storage,Storage - Surface,192.81,9,0.2,44.53
ORD-1416bd38,2025-03-29,2025-04-01,CUST-6693,Carol Torres,Consumer,Houston,Michigan,Central,PROD-99499,Furniture,Tables,Tables - Successful,273.02,7,0.0,45.31
ORD-8ba90d28,2023-09-11,2023-09-13,CUST-1669,Maria Morse,Consumer,Houston,Ohio,South,PROD-95823,Office Supplies,Labels,Labels - Stage,221.43,6,0.0,53.73
ORD-7f4b12b8,2024-11-18,2024-11-25,CUST-8763,Vanessa Hester,Corporate,Houston,Pennsylvania,Central,PROD-21686,Furniture,Bookcases,Bookcases - Country,387.2,2,0.0,77.82
ORD-e59eda4f,2025-03-20,2025-03-27,CUST-4055,Ashley Harrison,Consumer,Phoenix,Ohio,West,PROD-47174,Technology,Copiers,Copiers - Current,470.08,8,0.0,128.66
ORD-3d4f4953,2023-09-17,2023-09-22,CUST-4749,Christopher Baker,Corporate,Houston,Ohio,South,PROD-63860,Technology,Accessories,Accessories - Wrong,976.04,4,0.2,207.18
ORD-993d7837,2024-02-15,2024-02-20,CUST-9495,David Dean,Home Office,San Diego,Pennsylvania,Central,PROD-82079,Furniture,Tables,Tables - Brother,714.26,7,0.1,127.51
ORD-c6020239,2024-02-28,2024-02-29,CUST-1022,Victoria Ferguson,Home Office,Chicago,Ohio,East,PROD-97713,Furniture,Tables,Tables - Machine,773.43,10,0.2,96.62
ORD-93df674d,2024-02-26,2024-03-02,CUST-2324,Daniel Hickman,Home Office,San Antonio,New York,East,PROD-45226,Office Supplies,Labels,Labels - Wide,415.35,4,0.3,25.24
ORD-cdafee1c,2024-05-18,2024-05-24,CUST-3398,Martin Martin,Corporate,San Diego,Florida,Central,PROD-29910,Office Supplies,Art,Art - Change,612.61,1,0.2,143.7
ORD-c77a2833,2023-11-03,2023-11-07,CUST-6326,Steven Spence,Home Office,San Antonio,Illinois,West,PROD-29710,Furniture,Tables,Tables - Fly,620.64,3,0.0,83.26
ORD-d0690b32,2025-04-08,2025-04-13,CUST-3004,Timothy Long,Home Office,Phoenix,Florida,East,PROD-83159,Office Supplies,Binders,Binders - Picture,584.86,8,0.2,83.28
ORD-445eeee5,2024-01-03,2024-01-07,CUST-7755,Joseph Stafford,Home Office,Phoenix,Ohio,East,PROD-95795,Office Supplies,Binders,Binders - Cover,943.08,7,0.0,278.95
ORD-4f3f085f,2024-04-18,2024-04-20,CUST-2747,Lori Garcia,Corporate,Houston,Michigan,West,PROD-76287,Office Supplies,Storage,Storage - Industry,287.67,3,0.1,56.34
ORD-d69e2f4b,2024-02-15,2024-02-18,CUST-1261,Todd Lopez,Consumer,San Antonio,Florida,Central,PROD-86541,Office Supplies,Binders,Binders - Bar,445.67,10,0.0,114.71
ORD-8f8ed457,2024-08-02,2024-08-03,CUST-3941,Nicholas Patel,Corporate,Los Angeles,New York,West,PROD-93914,Furniture,Tables,Tables - Next,360.55,4,0.3,51.34
ORD-0a7575ae,2023-06-19,2023-06-26,CUST-1110,Travis Cummings,Home Office,New York,California,West,PROD-23967,Furniture,Furnishings,Furnishings - Instead,42.32,8,0.3,6.67
ORD-5ad61746,2023-09-21,2023-09-24,CUST-3019,Roberta Ho,Consumer,Phoenix,Ohio,South,PROD-63072,Office Supplies,Art,Art - Water,222.77,10,0.3,19.82
ORD-baf42d9f,2024-12-03,2024-12-04,CUST-7230,Alicia Harris,Corporate,San Antonio,Pennsylvania,Central,PROD-59769,Furniture,Furnishings,Furnishings - Ground,586.16,9,0.0,93.43
ORD-7617fdae,2023-12-08,2023-12-10,CUST-6666,Gail Watson,Home Office,San Antonio,California,East,PROD-84581,Furniture,Bookcases,Bookcases - Property,909.43,10,0.1,194.78
ORD-7b143a95,2023-06-16,2023-06-18,CUST-3130,Karen Franklin,Consumer,New York,Texas,Central,PROD-50765,Office Supplies,Paper,Paper - Catch,52.07,2,0.3,5.34
ORD-fc66b77e,2023-06-29,2023-06-30,CUST-3962,Melissa Clark,Home Office,San Diego,California,West,PROD-30141,Furniture,Chairs,Chairs - Yourself,338.14,10,0.3,12.08
ORD-59dc382c,2023-08-04,2023-08-08,CUST-5074,Erik Parker,Corporate,Philadelphia,Texas,East,PROD-74741,Furniture,Chairs,Chairs - Seem,418.95,7,0.2,59.76
ORD-1e3e4f2d,2024-10-09,2024-10-11,CUST-4666,Dr. John Peterson,Home Office,San Diego,Pennsylvania,South,PROD-60460,Technology,Phones,Phones - Line,33.88,10,0.2,1.9
ORD-e7173309,2024-01-30,2024-02-03,CUST-4145,Mrs. Tracy Bond,Corporate,Houston,Texas,West,PROD-46088,Technology,Machines,Machines - Red,891.66,10,0.0,81.15
ORD-5ea6de69,2024-02-22,2024-02-27,CUST-9962,Scott Butler,Home Office,San Diego,Texas,South,PROD-25708,Office Supplies,Paper,Paper - Adult,993.55,4,0.1,159.16
ORD-de5b255c,2024-01-17,2024-01-18,CUST-5995,Christopher Tucker,Corporate,Phoenix,Michigan,Central,PROD-92789,Office Supplies,Binders,Binders - Sign,103.96,10,0.1,20.04
ORD-fea26bbe,2024-01-14,2024-01-17,CUST-3174,Aaron Gibbs,Home Office,Philadelphia,Ohio,East,PROD-17462,Furniture,Furnishings,Furnishings - True,47.43,9,0.0,11.64
ORD-e349070f,2024-03-15,2024-03-22,CUST-5822,James Rice,Corporate,San Antonio,Illinois,South,PROD-25202,Furniture,Chairs,Chairs - Beyond,873.67,8,0.1,118.64
ORD-c6dc8b84,2024-07-15,2024-07-20,CUST-5043,Scott Rivera,Home Office,New York,Michigan,Central,PROD-11695,Technology,Copiers,Copiers - Leader,306.83,6,0.3,41.31
ORD-01c9a33e,2024-03-06,2024-03-13,CUST-9016,Susan Christian,Home Office,Chicago,California,West,PROD-63470,Technology,Machines,Machines - Of,866.27,8,0.1,164.95
ORD-f7e7bbe2,2023-08-20,2023-08-26,CUST-7009,Mary Payne,Corporate,Phoenix,Michigan,Central,PROD-74889,Furniture,Tables,Tables - And,760.57,9,0.3,87.91
ORD-8d44fea1,2023-10-23,2023-10-30,CUST-5880,Travis Donaldson,Corporate,Chicago,Illinois,West,PROD-59155,Office Supplies,Storage,Storage - Current,734.38,7,0.0,152.91
ORD-34fbd197,2023-05-06,2023-05-08,CUST-9674,Lucas Kennedy,Home Office,Los Angeles,Texas,South,PROD-27733,Furniture,Bookcases,Bookcases - Father,962.6,9,0.0,147.45
ORD-850473cd,2024-03-29,2024-04-05,CUST-1765,Mr. Andrew Patterson,Corporate,New York,Pennsylvania,Central,PROD-18075,Technology,Copiers,Copiers - Act,927.06,5,0.0,128.87
ORD-c5302bee,2025-03-13,2025-03-14,CUST-8510,Kimberly Gardner,Home Office,Los Angeles,Ohio,South,PROD-42354,Office Supplies,Binders,Binders - Attorney,682.43,8,0.1,40.54
ORD-830546a1,2024-09-16,2024-09-23,CUST-2051,Javier Cox,Corporate,Los Angeles,New York,West,PROD-46253,Office Supplies,Paper,Paper - Everybody,712.95,4,0.1,95.74
ORD-21205496,2023-08-04,2023-08-11,CUST-2223,Scott Chavez,Corporate,San Diego,Florida,South,PROD-43095,Technology,Copiers,Copiers - Yourself,447.46,10,0.0,84.64
ORD-60120af7,2024-03-07,2024-03-08,CUST-6440,Laura Scott,Corporate,New York,Ohio,East,PROD-81317,Technology,Phones,Phones - Personal,31.86,5,0.3,1.89
ORD-916a6d84,2023-08-09,2023-08-10,CUST-9243,Jason Lowe,Corporate,New York,Pennsylvania,South,PROD-52535,Furniture,Chairs,Chairs - Building,39.18,3,0.3,3.57
ORD-ce7eedd0,2023-12-19,2023-12-24,CUST-8379,Melissa Choi,Home Office,Chicago,California,West,PROD-40906,Office Supplies,Paper,Paper - Age,380.0,4,0.2,42.63
ORD-89fa8248,2023-11-13,2023-11-20,CUST-4183,Michael Morales,Corporate,Phoenix,Michigan,South,PROD-61580,Office Supplies,Paper,Paper - Catch,731.5,2,0.2,49.67
ORD-93596519,2023-05-31,2023-06-05,CUST-3111,Robert Payne,Home Office,Houston,Florida,West,PROD-68655,Office Supplies,Paper,Paper - Wife,772.55,6,0.0,106.83
ORD-b4f35cbe,2023-06-30,2023-07-04,CUST-5491,Shelby Larson,Consumer,Los Angeles,Ohio,West,PROD-25302,Office Supplies,Art,Art - Dream,915.2,2,0.3,105.5
ORD-c833d557,2025-04-15,2025-04-22,CUST-3655,Samantha Rubio,Home Office,San Diego,Texas,West,PROD-44311,Technology,Machines,Machines - Sport,44.49,3,0.0,10.54
ORD-a7a12a17,2024-05-06,2024-05-09,CUST-9626,Brendan Scott,Consumer,Houston,Michigan,Central,PROD-42547,Office Supplies,Labels,Labels - During,215.96,9,0.2,28.29
ORD-7cabd19d,2025-03-26,2025-03-31,CUST-4554,Matthew Perez,Consumer,Los Angeles,California,South,PROD-56230,Office Supplies,Art,Art - Start,788.86,8,0.3,58.59
ORD-38d45d37,2024-05-07,2024-05-12,CUST-7212,Sarah Thompson,Home Office,Los Angeles,New York,East,PROD-74351,Furniture,Tables,Tables - Professor,290.45,2,0.1,21.91
ORD-790836e7,2024-08-14,2024-08-19,CUST-4917,Kelsey Anderson,Corporate,Phoenix,California,South,PROD-44002,Office Supplies,Labels,Labels - Policy,673.72,3,0.1,78.88
ORD-aa96bc96,2023-12-03,2023-12-10,CUST-2815,Valerie Baker,Home Office,Los Angeles,New York,Central,PROD-38222,Furniture,Bookcases,Bookcases - North,485.2,8,0.2,75.5
ORD-c9519626,2023-11-16,2023-11-22,CUST-2351,Melissa Pope,Consumer,Phoenix,New York,East,PROD-13649,Office Supplies,Storage,Storage - Level,260.8,4,0.1,22.23
ORD-6e49e17b,2024-11-05,2024-11-10,CUST-4804,Derek Bell,Consumer,San Diego,Pennsylvania,Central,PROD-37012,Office Supplies,Art,Art - Tell,289.39,3,0.0,62.25
ORD-82883403,2024-09-13,2024-09-19,CUST-4884,Scott Odom,Consumer,San Antonio,Illinois,East,PROD-70702,Technology,Phones,Phones - Help,651.44,4,0.3,76.68
ORD-770cbfbf,2023-11-25,2023-12-01,CUST-8848,Erik Weber,Consumer,San Antonio,Pennsylvania,Central,PROD-53560,Technology,Copiers,Copiers - Discover,348.38,5,0.3,64.72
ORD-e344f936,2024-07-25,2024-07-26,CUST-2530,Gregory Boyle,Consumer,Los Angeles,Pennsylvania,East,PROD-88101,Furniture,Tables,Tables - Better,688.29,1,0.0,140.44
ORD-5ed1e2e0,2023-08-18,2023-08-22,CUST-8233,Harold Odonnell,Corporate,San Diego,Illinois,East,PROD-60768,Furniture,Chairs,Chairs - Above,657.67,1,0.1,67.77
ORD-8a02cc91,2023-06-19,2023-06-21,CUST-3071,Deborah Ford DDS,Corporate,Philadelphia,California,East,PROD-37288,Technology,Machines,Machines - Art,276.03,6,0.2,55.4
ORD-413347dc,2023-07-06,2023-07-08,CUST-7613,Kyle Lee,Consumer,Chicago,Texas,Central,PROD-75066,Office Supplies,Art,Art - Study,688.64,9,0.3,36.16
ORD-7b366f6a,2024-03-02,2024-03-08,CUST-1058,Teresa Smith,Consumer,New York,Texas,East,PROD-15397,Office Supplies,Labels,Labels - Born,903.0,8,0.2,149.55
ORD-af126b16,2025-03-09,2025-03-12,CUST-7705,Donna Johnson,Consumer,Los Angeles,California,West,PROD-79907,Furniture,Chairs,Chairs - Think,231.67,5,0.3,29.36
ORD-8acc195d,2024-05-20,2024-05-26,CUST-8195,Jessica Conner,Consumer,Chicago,Ohio,South,PROD-37227,Furniture,Bookcases,Bookcases - Doctor,736.98,3,0.0,209.82
ORD-bea89c29,2024-10-05,2024-10-09,CUST-5183,Joseph Miranda,Consumer,Los Angeles,Michigan,West,PROD-50392,Office Supplies,Art,Art - Bag,43.5,1,0.0,6.23
ORD-37412e81,2024-04-30,2024-05-03,CUST-7277,Brian Smith,Consumer,San Antonio,Ohio,Central,PROD-36487,Technology,Copiers,Copiers - Executive,338.92,10,0.1,33.02
ORD-167e3816,2025-03-22,2025-03-27,CUST-2261,Robert Simpson,Home Office,Houston,Ohio,South,PROD-94340,Office Supplies,Labels,Labels - Smile,296.31,8,0.0,35.24
ORD-a7e3f232,2023-12-15,2023-12-21,CUST-6974,Hannah Green,Corporate,Chicago,New York,West,PROD-83033,Furniture,Furnishings,Furnishings - My,353.49,6,0.3,41.05
ORD-69f46506,2024-12-20,2024-12-23,CUST-8550,Jennifer Wood,Corporate,Phoenix,Ohio,East,PROD-64728,Furniture,Chairs,Chairs - Society,30.43,6,0.3,4.1
ORD-71dc8ab6,2024-03-19,2024-03-25,CUST-8265,Sandra Thompson,Consumer,San Antonio,Michigan,West,PROD-64386,Technology,Accessories,Accessories - Major,524.71,9,0.1,126.08
ORD-c2e222cb,2023-11-16,2023-11-21,CUST-9550,Stephanie Jackson,Corporate,San Antonio,California,East,PROD-88092,Office Supplies,Storage,Storage - Family,788.86,3,0.1,101.77
ORD-a0d16915,2024-08-24,2024-08-31,CUST-7015,Paul Baker,Consumer,New York,Pennsylvania,East,PROD-54575,Office Supplies,Art,Art - Police,300.42,1,0.3,57.45
ORD-08669467,2025-01-27,2025-02-01,CUST-2363,Rachel West,Consumer,San Diego,New York,East,PROD-63186,Office Supplies,Binders,Binders - Take,179.08,3,0.3,21.67
ORD-b615f6b0,2023-09-11,2023-09-14,CUST-3910,Nicole Peterson,Consumer,Houston,California,East,PROD-11821,Technology,Accessories,Accessories - Because,328.54,6,0.3,58.94
ORD-1ea63116,2024-08-01,2024-08-08,CUST-2429,Robert Duffy,Corporate,Philadelphia,Ohio,Central,PROD-59243,Furniture,Chairs,Chairs - International,951.48,6,0.2,153.08
ORD-27cdcfeb,2024-10-03,2024-10-04,CUST-7576,Lonnie Rodriguez,Home Office,Houston,Ohio,West,PROD-72369,Office Supplies,Storage,Storage - Doctor,189.26,6,0.3,36.78
ORD-e6d34697,2023-08-21,2023-08-24,CUST-5650,Tiffany Jones,Consumer,San Antonio,Illinois,South,PROD-55535,Furniture,Bookcases,Bookcases - Financial,802.47,6,0.2,90.78
ORD-a32706f6,2024-10-10,2024-10-14,CUST-7874,Steven Bray,Corporate,Houston,Pennsylvania,South,PROD-62844,Technology,Phones,Phones - Population,894.95,9,0.1,78.56
ORD-af24aef5,2023-11-09,2023-11-14,CUST-7009,Raymond Cole,Corporate,San Antonio,Ohio,East,PROD-59441,Furniture,Tables,Tables - Cell,107.55,8,0.2,20.58
ORD-7d4cf43e,2024-12-26,2024-12-27,CUST-5952,Troy Hicks,Consumer,Chicago,California,West,PROD-68220,Furniture,Furnishings,Furnishings - Account,656.12,4,0.3,45.38
ORD-823c2c27,2023-09-15,2023-09-17,CUST-3793,Marcus Morris,Home Office,Phoenix,California,West,PROD-17166,Furniture,Chairs,Chairs - Trouble,740.43,1,0.1,181.21
ORD-d006d674,2023-04-27,2023-04-30,CUST-9660,Jim Campbell,Consumer,New York,Illinois,Central,PROD-87863,Office Supplies,Labels,Labels - Opportunity,539.73,4,0.2,66.39
ORD-cafa23c7,2023-06-15,2023-06-18,CUST-2862,Robert Obrien,Consumer,Houston,Ohio,East,PROD-89086,Office Supplies,Labels,Labels - Try,572.99,5,0.3,30.54
ORD-bd96cab0,2024-09-09,2024-09-14,CUST-4052,Dr. Rachael Anderson,Consumer,San Antonio,Ohio,East,PROD-27112,Office Supplies,Labels,Labels - Trip,878.06,9,0.1,147.96
ORD-5adaa63c,2024-11-15,2024-11-20,CUST-6154,Jennifer Stevenson,Home Office,Philadelphia,Michigan,East,PROD-46704,Furniture,Bookcases,Bookcases - Produce,736.75,9,0.0,109.92
ORD-5941f15a,2024-04-04,2024-04-05,CUST-9247,Michelle Rodriguez,Home Office,San Antonio,California,South,PROD-15739,Technology,Accessories,Accessories - Industry,107.48,4,0.2,17.38
ORD-e5ac0d58,2025-04-06,2025-04-10,CUST-6645,Keith Ochoa,Consumer,Houston,New York,South,PROD-37604,Furniture,Furnishings,Furnishings - Later,569.44,2,0.1,39.55
ORD-2e98de00,2024-01-20,2024-01-23,CUST-5259,Jeffrey Gonzalez DDS,Consumer,Phoenix,California,South,PROD-58655,Technology,Computers,Computers - Time,177.22,7,0.0,28.46
ORD-961c7232,2024-12-07,2024-12-08,CUST-8912,Cynthia Wilson,Home Office,Philadelphia,Pennsylvania,West,PROD-12457,Office Supplies,Storage,Storage - National,459.86,2,0.0,131.17
ORD-7dca87bf,2025-03-29,2025-04-04,CUST-4129,Daniel Keith,Consumer,Los Angeles,Michigan,Central,PROD-76089,Furniture,Chairs,Chairs - Dark,436.65,9,0.1,97.77
ORD-316ee664,2024-11-11,2024-11-17,CUST-9347,Kathleen Clark,Corporate,New York,New York,East,PROD-79266,Technology,Phones,Phones - Hour,183.71,10,0.1,13.48
ORD-2a3a5f97,2024-05-14,2024-05-20,CUST-9484,David Hill,Home Office,San Diego,Michigan,Central,PROD-91634,Technology,Computers,Computers - Western,265.26,1,0.1,17.95
ORD-444535f9,2025-02-02,2025-02-05,CUST-4751,Cheryl Stephens,Corporate,Los Angeles,California,East,PROD-89989,Furniture,Bookcases,Bookcases - Kid,784.47,1,0.3,78.4
ORD-87f47675,2023-08-27,2023-08-28,CUST-6953,Casey Alvarado,Consumer,Los Angeles,New York,East,PROD-32237,Office Supplies,Binders,Binders - Yeah,806.73,7,0.3,74.43
ORD-0734435e,2023-11-19,2023-11-25,CUST-9484,Steve Walsh,Consumer,Chicago,New York,Central,PROD-19976,Furniture,Tables,Tables - Door,231.01,5,0.2,48.67
ORD-55d80b8d,2024-06-18,2024-06-25,CUST-1592,Jesse Goodwin,Home Office,Chicago,Michigan,West,PROD-46237,Furniture,Tables,Tables - Talk,119.93,1,0.0,10.44
ORD-22a720b9,2024-04-11,2024-04-17,CUST-1835,Hector Hayes,Home Office,Philadelphia,Ohio,South,PROD-46778,Office Supplies,Art,Art - One,411.11,10,0.2,94.57
ORD-502e0073,2023-12-16,2023-12-23,CUST-9808,Claire Moore,Home Office,San Antonio,Illinois,South,PROD-70727,Technology,Computers,Computers - Place,654.88,5,0.0,194.93
ORD-d5261e16,2024-10-06,2024-10-11,CUST-7999,Ashley Wilson,Consumer,Los Angeles,Ohio,South,PROD-16411,Office Supplies,Labels,Labels - Safe,225.07,9,0.0,40.02
ORD-369d0e74,2024-08-26,2024-08-29,CUST-3808,Samuel Scott,Home Office,San Antonio,Illinois,South,PROD-16905,Technology,Copiers,Copiers - She,673.26,3,0.3,74.08
ORD-b9fa2352,2025-04-08,2025-04-11,CUST-4214,Cynthia Wilkinson,Consumer,Los Angeles,Pennsylvania,West,PROD-44693,Office Supplies,Storage,Storage - Do,55.62,9,0.1,14.28
ORD-1076dd44,2024-10-06,2024-10-09,CUST-1185,David Curtis,Corporate,Phoenix,Ohio,Central,PROD-82164,Technology,Phones,Phones - My,421.8,9,0.0,97.11
ORD-454b7cc6,2024-04-13,2024-04-17,CUST-6540,Laura Vargas,Home Office,San Antonio,Illinois,East,PROD-77070,Office Supplies,Art,Art - Task,836.99,1,0.0,184.74
ORD-83d48119,2024-04-02,2024-04-06,CUST-4093,Laura Montgomery MD,Corporate,San Diego,Illinois,Central,PROD-15879,Office Supplies,Storage,Storage - Face,172.78,3,0.0,51.42
ORD-055202ab,2023-12-31,2024-01-04,CUST-9834,Kristin Thompson,Home Office,Chicago,California,East,PROD-36162,Furniture,Tables,Tables - War,308.26,2,0.3,28.11
ORD-34c5157c,2024-07-09,2024-07-10,CUST-1572,Sergio Young,Corporate,Chicago,Texas,East,PROD-68100,Technology,Copiers,Copiers - Whether,798.71,10,0.3,90.76
ORD-ebdaecff,2024-04-15,2024-04-16,CUST-7952,Kelsey Carney,Corporate,Philadelphia,California,West,PROD-45182,Furniture,Furnishings,Furnishings - Ask,362.47,7,0.3,14.76
ORD-fbca41f4,2024-04-22,2024-04-29,CUST-5420,Gabriel Holland,Consumer,Phoenix,New York,East,PROD-68493,Technology,Accessories,Accessories - Fly,625.66,5,0.1,70.72
ORD-ebb23cb8,2024-11-27,2024-11-29,CUST-7287,William Collins,Corporate,Philadelphia,Illinois,West,PROD-68177,Furniture,Chairs,Chairs - Call,780.12,7,0.3,105.37
ORD-68e9cb95,2023-12-08,2023-12-11,CUST-3341,Matthew Robinson,Home Office,San Diego,New York,South,PROD-13976,Furniture,Furnishings,Furnishings - Nearly,471.34,6,0.1,45.06
ORD-77cfec98,2025-02-12,2025-02-13,CUST-7557,Robert Shepherd,Consumer,Chicago,Florida,South,PROD-84119,Furniture,Furnishings,Furnishings - Cost,900.69,1,0.0,179.26
ORD-d3a3dbb7,2023-10-04,2023-10-07,CUST-8946,Cynthia Serrano,Consumer,Los Angeles,Ohio,West,PROD-97848,Office Supplies,Art,Art - Yeah,48.94,7,0.0,9.26
ORD-1edae454,2024-06-13,2024-06-18,CUST-7270,Dana Macias,Corporate,Houston,Ohio,Central,PROD-89074,Technology,Accessories,Accessories - Project,164.81,9,0.1,14.15
ORD-e1c0130d,2023-07-30,2023-08-02,CUST-6228,Donald Carson,Home Office,Houston,Ohio,Central,PROD-16890,Office Supplies,Binders,Binders - Benefit,111.49,5,0.0,23.37
ORD-ca66e1b6,2023-09-10,2023-09-11,CUST-7725,Justin Mcintosh,Corporate,Chicago,Michigan,East,PROD-37587,Technology,Machines,Machines - Test,540.81,3,0.0,131.28
ORD-babaf883,2023-06-28,2023-06-30,CUST-8717,Kimberly Noble,Consumer,Houston,Ohio,East,PROD-75737,Office Supplies,Art,Art - Out,831.54,7,0.2,167.49
ORD-08aac76d,2024-04-17,2024-04-19,CUST-4459,Janice Mcmahon,Home Office,New York,California,East,PROD-74946,Office Supplies,Labels,Labels - Single,692.58,1,0.3,131.22
ORD-924a84b5,2023-11-30,2023-12-03,CUST-9615,Aaron Li,Consumer,San Diego,Florida,West,PROD-82589,Technology,Computers,Computers - Cell,811.9,2,0.1,81.46
ORD-8b22a000,2024-09-11,2024-09-15,CUST-8983,Christine Jones,Home Office,Philadelphia,California,West,PROD-54121,Office Supplies,Art,Art - Crime,537.47,2,0.1,132.18
ORD-e6b5e4e3,2024-11-04,2024-11-07,CUST-1133,James Cruz,Home Office,Phoenix,Michigan,South,PROD-30710,Furniture,Chairs,Chairs - Far,413.6,5,0.0,44.97
ORD-e7c4398a,2024-05-08,2024-05-11,CUST-5096,Nicole Fletcher,Consumer,Phoenix,Ohio,Central,PROD-51204,Technology,Machines,Machines - Among,958.6,8,0.1,216.75
ORD-d2a0f131,2024-09-10,2024-09-16,CUST-4124,Angela Calhoun,Consumer,New York,New York,East,PROD-28683,Furniture,Chairs,Chairs - Little,438.03,10,0.2,41.74
ORD-8143377b,2023-09-16,2023-09-19,CUST-2429,Melissa Ross,Home Office,San Diego,California,South,PROD-34688,Furniture,Furnishings,Furnishings - Amount,483.41,6,0.2,105.45
ORD-880eaf30,2023-12-24,2023-12-25,CUST-2152,Brittney Brennan,Home Office,San Diego,Michigan,East,PROD-63849,Technology,Machines,Machines - Rate,692.27,9,0.1,45.62
ORD-616688ba,2023-11-22,2023-11-24,CUST-8874,Janice Bryant,Consumer,Houston,Ohio,West,PROD-73706,Technology,Copiers,Copiers - Final,433.61,9,0.0,113.18
